order_id,date,sku,title,category,color,qty,unit_price,revenue,cost,profit,margin,shipping_fee,shipping_cost,coupon_discount,ad_spend,ad_impressions,ad_clicks,channel,payment,installments_count,status,views,stock,state,city
MLB2026-000567,2026-03-17,CAP-MG85-SIL,Capa Moto G85 Silicone Azul,Silicone,Azul,1,19.9,19.9,9.47,-3.5,-17.6,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,11,198,MG,Belo Horizonte
MLB2026-000568,2026-03-17,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,17.5,5.32,14.0,12.9,9.03,4.44,1.61,491,11,Anúncios,Cartão de crédito,,Concluída,5,162,SP,Campinas
MLB2026-000569,2026-03-17,CAP-IP12-PLU,Capinha iPhone 12 Pelúcia,Pelúcia,Amarelo,1,33.9,33.9,14.97,15.07,44.5,0.0,0.0,3.86,0.0,0,0,Orgânico,Pix,,Cancelada,4,235,PR,Maringá
MLB2026-000570,2026-03-17,CAP-IP16-PLU,Capa iPhone 16 Pelúcia Colorida,Pelúcia,Verde,2,41.9,83.8,37.86,45.94,54.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de débito,,Enviada,18,68,SP,Campinas
MLB2026-000571,2026-03-17,CAP-GA56-CRI,Capa Galaxy A56 Cristal Espelhada,Cristal,Prata,1,34.9,34.9,17.28,13.31,38.1,0.0,0.0,0.0,4.31,1483,13,Anúncios,Pix,,Concluída,3,117,PR,Londrina
MLB2026-000572,2026-03-17,CAP-MG85-TPU,Capa Moto G85 TPU Cinza,TPU,Cinza,1,16.9,16.9,7.16,0.71,4.2,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,11,40,SP,São Bernardo do Campo
MLB2026-000573,2026-03-17,CAP-IP15-AGU,Capa iPhone 15 À Prova d'Água,À Prova d'Água,Preto,1,57.9,57.9,27.66,27.64,47.7,0.0,0.0,2.6,0.0,0,0,Orgânico,Cartão de crédito,3,Concluída,22,111,SP,Guarulhos
MLB2026-000574,2026-03-18,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,10.21,-0.95,-3.8,19.9,13.93,0.0,1.71,2770,38,Anúncios,Pix,,Concluída,32,62,SP,Osasco
MLB2026-000575,2026-03-18,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,6.36,7.77,46.0,0.0,0.0,0.0,2.77,2754,71,Anúncios,Pix,,Concluída,33,59,RJ,Niterói
MLB2026-000576,2026-03-18,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,9.66,0.11,0.5,12.9,9.03,0.0,4.1,3398,99,Anúncios,Cartão de crédito,6,Concluída,58,138,PR,Maringá
MLB2026-000577,2026-03-18,CAP-RN13-SUP,Capa Redmi Note 13 com Suporte,Com Suporte,Preto,2,32.9,65.8,25.9,39.9,60.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,5,183,SP,São Bernardo do Campo
MLB2026-000578,2026-03-18,CAP-ME50-COU,Capa Moto Edge 50 Couro Sintético,Couro,Marrom,1,59.9,59.9,23.27,36.63,61.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,25,65,PR,Londrina
MLB2026-000579,2026-03-18,CAP-ME50-COU,Capa Moto Edge 50 Couro Sintético,Couro,Marrom,1,59.9,59.9,22.63,33.72,56.3,0.0,0.0,0.0,3.55,449,5,Anúncios,Cartão de crédito,3,Concluída,25,64,MG,Juiz de Fora
MLB2026-000580,2026-03-18,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,15.12,8.85,23.4,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Enviada,24,161,MG,Uberlândia
MLB2026-000581,2026-03-18,CAP-GS25-SIL,Capa Galaxy S25 Ultra Silicone MagSafe,MagSafe,Preto,1,54.9,54.9,21.35,28.84,52.5,0.0,0.0,3.52,1.19,1087,15,Anúncios,Boleto,,Concluída,36,21,SP,Osasco
MLB2026-000582,2026-03-18,CAP-GS25-SIL,Capa Galaxy S25 Ultra Silicone MagSafe,MagSafe,Preto,1,54.9,54.9,21.66,33.24,60.5,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,36,20,PE,Petrolina
MLB2026-000583,2026-03-18,CAP-GS25-SIL,Capa Galaxy S25 Ultra Silicone MagSafe,MagSafe,Preto,1,54.9,54.9,23.9,28.43,51.8,0.0,0.0,0.0,2.57,365,3,Anúncios,Boleto,,Concluída,36,19,RS,Porto Alegre
MLB2026-000584,2026-03-18,CAP-GS24-COU,Capa Galaxy S24 Couro Premium,Couro,Preto,1,64.9,64.9,23.81,41.09,63.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,3,184,GO,Aparecida de Goiânia
MLB2026-000585,2026-03-18,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,12.4,21.5,63.4,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,10,216,SP,Guarulhos
MLB2026-000586,2026-03-18,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,12.44,12.43,36.7,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,10,215,SP,São Bernardo do Campo
MLB2026-000587,2026-03-18,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,7.23,10.67,59.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,5,49,GO,Anápolis
MLB2026-000588,2026-03-19,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,18.1,31.8,63.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,41,152,GO,Anápolis
MLB2026-000589,2026-03-19,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,6.48,-6.95,-41.1,19.9,13.93,0.0,3.44,2463,41,Anúncios,Pix,,Devolvida,52,58,RS,Porto Alegre
MLB2026-000590,2026-03-19,CAP-GA56-MAG,Capa Galaxy A56 com MagSafe,MagSafe,Roxo,1,47.9,47.9,20.51,27.39,57.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,10,80,SP,Guarulhos
MLB2026-000591,2026-03-19,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,10.7,13.02,43.5,0.0,0.0,3.68,2.5,2578,44,Anúncios,Cartão de crédito,,Concluída,21,147,DF,Ceilândia
MLB2026-000592,2026-03-19,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,9.9,9.32,44.6,0.0,0.0,0.0,1.68,2783,73,Anúncios,Cartão de crédito,9,Concluída,26,182,SP,Osasco
MLB2026-000593,2026-03-19,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,10.17,-1.24,-5.9,12.9,9.03,0.0,2.94,1275,15,Anúncios,Pix,,Concluída,26,181,SP,São Bernardo do Campo
MLB2026-000594,2026-03-19,CAP-ME50-COU,Capa Moto Edge 50 Couro Sintético,Couro,Marrom,1,59.9,59.9,21.18,37.2,62.1,0.0,0.0,0.0,1.52,777,12,Anúncios,Pix,,Concluída,5,63,SP,Guarulhos
MLB2026-000595,2026-03-19,CAP-GS24-COU,Capa Galaxy S24 Couro Premium,Couro,Preto,1,64.9,64.9,23.17,36.36,56.0,0.0,0.0,4.5,0.87,1503,21,Anúncios,Boleto,,Cancelada,22,183,SP,Osasco
MLB2026-000596,2026-03-20,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,11.74,18.16,60.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,93,19,SP,Campinas
MLB2026-000597,2026-03-20,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,11.12,9.75,32.6,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,93,18,MG,Contagem
MLB2026-000598,2026-03-20,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,21.37,28.53,57.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,23,151,RJ,Rio de Janeiro
MLB2026-000599,2026-03-20,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,2,44.9,89.8,33.88,52.33,58.3,0.0,0.0,3.59,0.0,0,0,Orgânico,Cartão de crédito,,Pendente,34,115,PR,Londrina
MLB2026-000600,2026-03-20,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,20.82,22.81,50.8,0.0,0.0,0.0,1.27,2001,14,Anúncios,Pix,,Concluída,34,114,SP,São Bernardo do Campo
MLB2026-000601,2026-03-20,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,7.43,-8.95,-56.3,19.9,13.93,0.0,3.49,2009,21,Anúncios,Cartão de crédito,3,Cancelada,68,167,PE,Recife
MLB2026-000602,2026-03-20,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,7.81,4.33,27.2,0.0,0.0,0.0,3.76,2424,22,Anúncios,Cartão de crédito,12,Concluída,68,166,DF,Brasília
MLB2026-000603,2026-03-20,CAP-GS25-COU,Capa Galaxy S25 Ultra Couro Premium,Couro,Marrom,1,69.9,69.9,27.43,42.47,60.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,14,163,GO,Anápolis
MLB2026-000604,2026-03-20,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,6.2,0.67,4.2,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,12,Concluída,8,158,RJ,Rio de Janeiro
MLB2026-000605,2026-03-20,CAP-RN14-AGU,Capa Redmi Note 14 À Prova d'Água,À Prova d'Água,Azul,1,54.9,54.9,26.43,28.47,51.9,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Enviada,10,67,RJ,Campos dos Goytacazes
MLB2026-000606,2026-03-20,CAP-GS25-SIL,Capa Galaxy S25 Ultra Silicone MagSafe,MagSafe,Preto,2,54.9,109.8,49.84,59.96,54.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,12,17,SP,São Paulo
MLB2026-000607,2026-03-20,CAP-IP12-PLU,Capinha iPhone 12 Pelúcia,Pelúcia,Amarelo,1,33.9,33.9,13.58,9.88,29.1,12.9,9.03,0.0,1.41,656,12,Anúncios,Pix,,Cancelada,16,234,BA,Feira de Santana
MLB2026-000608,2026-03-20,CAP-IP12-PLU,Capinha iPhone 12 Pelúcia,Pelúcia,Amarelo,1,33.9,33.9,12.24,12.63,37.3,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,16,233,MG,Contagem
MLB2026-000609,2026-03-20,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,8.47,10.43,55.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,19,195,MG,Uberlândia
MLB2026-000610,2026-03-21,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,10.05,1.72,6.9,12.9,9.03,0.0,4.1,2876,82,Anúncios,Pix,,Concluída,124,61,MA,Imperatriz
MLB2026-000611,2026-03-21,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,11.27,-0.3,-1.2,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,3,Pendente,124,60,PA,Ananindeua
MLB2026-000612,2026-03-21,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,9.86,15.04,60.4,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,124,59,SP,Campinas
MLB2026-000613,2026-03-21,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,10.43,2.44,11.1,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Pendente,45,223,SP,Campinas
MLB2026-000614,2026-03-21,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,13.07,12.07,44.9,0.0,0.0,0.0,1.76,1000,28,Anúncios,Pix,,Cancelada,128,119,RJ,Campos dos Goytacazes
MLB2026-000615,2026-03-21,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,1,18.9,18.9,8.28,7.27,38.5,0.0,0.0,1.15,2.2,302,3,Anúncios,Pix,,Concluída,40,119,MG,Juiz de Fora
MLB2026-000616,2026-03-21,CAP-R11-PLU,Capa realme 11 Pelúcia Fofinha,Pelúcia,Rosa,1,34.9,34.9,15.02,19.88,57.0,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Cancelada,26,85,RJ,Niterói
MLB2026-000617,2026-03-21,CAP-R11-PLU,Capa realme 11 Pelúcia Fofinha,Pelúcia,Rosa,1,34.9,34.9,13.46,4.07,11.7,19.9,13.93,0.0,3.44,2350,38,Anúncios,Pix,,Concluída,26,84,SP,Osasco
MLB2026-000618,2026-03-21,CAP-IP12-PLU,Capinha iPhone 12 Pelúcia,Pelúcia,Amarelo,1,33.9,33.9,12.81,12.06,35.6,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,4,232,CE,Fortaleza
MLB2026-000619,2026-03-21,CAP-GA56-CRI,Capa Galaxy A56 Cristal Espelhada,Cristal,Prata,1,34.9,34.9,13.84,21.06,60.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de débito,,Concluída,19,116,SP,São Paulo
MLB2026-000620,2026-03-21,CAP-MG85-TPU,Capa Moto G85 TPU Cinza,TPU,Cinza,1,16.9,16.9,7.09,9.81,58.0,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,47,39,BA,Feira de Santana
MLB2026-000621,2026-03-21,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,8.82,-5.27,-27.9,19.9,13.93,0.0,1.42,564,15,Anúncios,Cartão de crédito,,Concluída,26,194,RJ,Duque de Caxias
MLB2026-000622,2026-03-22,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,15.75,25.05,55.8,0.0,0.0,4.1,0.0,0,0,Orgânico,Pix,,Concluída,60,113,SC,Blumenau
MLB2026-000623,2026-03-22,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,9.34,-1.37,-6.3,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,65,222,SP,São Bernardo do Campo
MLB2026-000624,2026-03-22,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,7.87,-0.0,-0.0,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,25,57,AM,Parintins
MLB2026-000625,2026-03-22,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,5.97,-2.12,-12.5,12.9,9.03,0.0,4.02,2222,65,Anúncios,Pix,,Concluída,25,56,DF,Taguatinga
MLB2026-000626,2026-03-22,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,7.01,-0.14,-0.9,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,211,45,RJ,Duque de Caxias
MLB2026-000627,2026-03-22,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,7.58,-0.71,-4.5,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,211,44,SP,Guarulhos
MLB2026-000628,2026-03-22,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,8.84,10.13,44.2,0.0,0.0,0.78,3.15,2646,61,Anúncios,Cartão de crédito,3,Concluída,19,137,SP,São Paulo
MLB2026-000629,2026-03-22,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,10.79,3.08,13.4,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,19,136,RJ,Rio de Janeiro
MLB2026-000630,2026-03-22,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,8.13,10.3,45.0,0.0,0.0,0.0,4.47,1670,40,Anúncios,Cartão de crédito,,Concluída,19,135,SP,Campinas
MLB2026-000631,2026-03-22,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,3,26.9,80.7,30.12,50.58,62.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,21,116,ES,Vitória
MLB2026-000632,2026-03-22,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,11.71,1.26,4.7,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de débito,,Concluída,21,115,MG,Contagem
MLB2026-000633,2026-03-22,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,6.3,0.57,3.6,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,24,165,DF,Ceilândia
MLB2026-000634,2026-03-22,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,12.89,17.01,56.9,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de débito,,Concluída,54,146,SP,Guarulhos
MLB2026-000635,2026-03-22,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,3,19.9,59.7,24.66,30.74,51.5,0.0,0.0,0.0,4.3,2802,24,Anúncios,Cartão de crédito,,Concluída,10,199,SP,São Bernardo do Campo
MLB2026-000636,2026-03-22,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,1,19.9,19.9,7.28,-1.31,-6.6,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,10,198,SP,Guarulhos
MLB2026-000637,2026-03-22,CAP-RN14-AGU,Capa Redmi Note 14 À Prova d'Água,À Prova d'Água,Azul,1,54.9,54.9,25.9,24.58,44.8,0.0,0.0,0.0,4.42,1174,25,Anúncios,Cartão de crédito,9,Enviada,13,66,MG,Contagem
MLB2026-000638,2026-03-22,CAP-R12-CRI,Capa realme 12 Cristal Transparente,Cristal,Transparente,1,24.9,24.9,12.04,3.83,15.4,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,23,2,PE,Petrolina
MLB2026-000639,2026-03-22,CAP-R12-CRI,Capa realme 12 Cristal Transparente,Cristal,Transparente,1,24.9,24.9,11.7,-0.73,-2.9,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,23,1,MG,Belo Horizonte
MLB2026-000640,2026-03-22,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,14.9,9.97,29.4,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,4,214,SP,São Bernardo do Campo
MLB2026-000641,2026-03-22,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,14.13,3.85,11.4,19.9,13.93,0.0,1.99,1236,28,Anúncios,Cartão de débito,,Concluída,4,213,CE,Fortaleza
MLB2026-000642,2026-03-22,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,15.46,2.12,6.3,19.9,13.93,0.0,2.39,2398,48,Anúncios,Pix,,Concluída,4,212,SP,São Paulo
MLB2026-000643,2026-03-22,CAP-MG85-TPU,Capa Moto G85 TPU Cinza,TPU,Cinza,1,16.9,16.9,7.36,8.08,47.8,0.0,0.0,0.0,1.46,341,2,Anúncios,Cartão de crédito,,Concluída,30,38,PE,Petrolina
MLB2026-000644,2026-03-22,CAP-IP15-AGU,Capa iPhone 15 À Prova d'Água,À Prova d'Água,Preto,1,57.9,57.9,26.85,31.05,53.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,4,110,RS,Porto Alegre
MLB2026-000645,2026-03-22,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,8.36,0.51,2.8,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,31,48,SC,Chapecó
MLB2026-000646,2026-03-22,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,8.36,-4.39,-24.5,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,31,47,RS,Canoas
MLB2026-000647,2026-03-22,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,6.37,-3.33,-18.6,19.9,13.93,0.0,0.93,2631,55,Anúncios,Cartão de crédito,6,Concluída,31,46,SP,Campinas
MLB2026-000648,2026-03-23,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,12.13,-0.42,-1.7,12.9,9.03,0.0,4.16,3462,28,Anúncios,Cartão de crédito,12,Pendente,48,58,SP,Osasco
MLB2026-000649,2026-03-23,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,10.17,4.15,16.7,12.9,9.03,0.0,1.55,1414,14,Anúncios,Cartão de crédito,3,Concluída,48,57,RJ,Campos dos Goytacazes
MLB2026-000650,2026-03-23,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,18.95,25.95,57.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,63,112,PR,Curitiba
MLB2026-000651,2026-03-23,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,2,16.9,33.8,12.68,12.09,35.8,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,37,54,SP,Osasco
MLB2026-000652,2026-03-23,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,7.35,-5.38,-33.8,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Pendente,14,43,BA,Feira de Santana
MLB2026-000653,2026-03-23,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,9.98,14.41,53.6,0.0,0.0,0.0,2.51,504,12,Anúncios,Boleto,,Concluída,8,114,SP,Campinas
MLB2026-000654,2026-03-23,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,10.63,16.88,56.5,0.0,0.0,0.0,2.39,507,4,Anúncios,Pix,,Concluída,109,145,SP,Osasco
MLB2026-000655,2026-03-23,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,2,18.9,37.8,15.14,13.09,34.6,12.9,9.03,0.54,0.0,0,0,Orgânico,Pix,,Concluída,9,117,SC,Blumenau
MLB2026-000656,2026-03-23,CAP-RN13-TPU,Capa Redmi Note 13 TPU Cristal,TPU,Transparente,1,14.9,14.9,5.37,-4.4,-29.5,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,23,212,ES,Serra
MLB2026-000657,2026-03-23,CAP-RN13-SUP,Capa Redmi Note 13 com Suporte,Com Suporte,Preto,1,32.9,32.9,13.4,6.95,21.1,12.9,9.03,0.0,3.52,2247,27,Anúncios,Boleto,,Concluída,20,182,PR,Cascavel
MLB2026-000658,2026-03-23,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,8.21,9.64,46.1,0.0,0.0,3.05,0.0,0,0,Orgânico,Pix,,Concluída,34,180,RJ,Duque de Caxias
MLB2026-000659,2026-03-23,CAP-GA55-SUP,Capa Galaxy A55 com Suporte e Anel,Com Suporte,Preto,1,35.9,35.9,16.68,19.22,53.5,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,25,73,SP,São Bernardo do Campo
MLB2026-000660,2026-03-23,CAP-RN14-AGU,Capa Redmi Note 14 À Prova d'Água,À Prova d'Água,Azul,1,54.9,54.9,25.89,29.01,52.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,20,65,SP,Campinas
MLB2026-000661,2026-03-23,CAP-GS25-SIL,Capa Galaxy S25 Ultra Silicone MagSafe,MagSafe,Preto,1,54.9,54.9,24.45,28.0,51.0,0.0,0.0,0.0,2.45,1584,17,Anúncios,Cartão de débito,,Concluída,6,16,ES,Serra
MLB2026-000662,2026-03-23,CAP-RN14-PLU,Capa Redmi Note 14 Pelúcia,Pelúcia,Rosa,1,32.9,32.9,13.87,6.47,19.7,12.9,9.03,0.0,3.53,2260,57,Anúncios,Pix,,Enviada,9,34,RS,Pelotas
MLB2026-000663,2026-03-23,CAP-GS24-COU,Capa Galaxy S24 Couro Premium,Couro,Preto,1,64.9,64.9,29.96,34.94,53.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,22,182,SP,São Bernardo do Campo
MLB2026-000664,2026-03-23,CAP-IP13-MAG,Capa iPhone 13 Silicone MagSafe,MagSafe,Branco,1,44.9,44.9,20.92,23.98,53.4,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de débito,,Devolvida,42,19,RJ,Niterói
MLB2026-000665,2026-03-23,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,12.87,21.03,62.0,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,7,211,MG,Contagem
MLB2026-000666,2026-03-23,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,16.6,15.66,46.2,0.0,0.0,0.0,1.64,1334,39,Anúncios,Pix,,Devolvida,7,210,SP,Guarulhos
MLB2026-000667,2026-03-23,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,7.6,-1.99,-10.5,12.9,9.03,0.0,4.26,316,8,Anúncios,Boleto,,Concluída,18,193,SP,Campinas
MLB2026-000668,2026-03-23,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,7.7,2.17,11.5,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,18,192,SC,Chapecó
MLB2026-000669,2026-03-23,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,7.13,-3.16,-17.7,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,25,45,GO,Anápolis
MLB2026-000670,2026-03-24,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,21.05,28.85,57.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Enviada,19,150,MG,Contagem
