id,platform,title,brand,model,material,color,condition,price_brl,original_price_brl,sales,rating,reviews,seller,seller_type,state,city,shipping_free,installments_count,interest_free,available_quantity,listed_date
MLB-0080,Mercado Livre,Capa de Celular Poco X6 Pro Fosca Acrílico Cristal Dourado - Xiaomi,Xiaomi,Poco X6 Pro,Acrílico Cristal,Dourado,Novo,19.9,27.3,46,4.5,2,Brasil Case Center,Vendedor,RJ,Niterói,True,6,True,237,2025-12-04
MLB-0093,Mercado Livre,Capa Protetora Moto G54 MagSafe Silicone com MagSafe Transparente - Motorola,Motorola,Moto G54,Silicone com MagSafe,Transparente,Novo,49.9,82.5,46,4.1,4,iCases Store,Vendedor,SP,Guarulhos,False,9,True,238,2026-03-20
MLB-0301,Mercado Livre,Case Galaxy M15 Colorida Fosca TPU com Cordão Laranja - Samsung,Samsung,Galaxy M15,TPU com Cordão,Laranja,Novo,29.8,,46,4.8,3,Mega Cases Shop,MercadoLíder,ES,Serra,False,9,True,10,2025-10-03
MLB-0308,Mercado Livre,Capa Protetora iPhone 14 Fosca TPU Dourado - Apple,Apple,iPhone 14,TPU,Dourado,Novo,64.9,,46,4.0,3,Importados BR,MercadoLíder,PR,Cascavel,True,9,True,0,2026-04-14
MLB-0448,Mercado Livre,Capinha Moto G85 Fosca Transparente Couro Sintético - Motorola,Motorola,Moto G85,Couro Sintético,Rosa,Novo,61.9,106.3,46,4.1,5,Importados BR,Vendedor,RS,Porto Alegre,False,3,True,76,2026-01-03
MLB-0486,Mercado Livre,Capa de Celular Galaxy S25 Transparente Lisa TPU Marrom - Samsung,Samsung,Galaxy S25,TPU,Marrom,Novo,17.2,,46,4.8,2,Brasil Case Center,Vendedor,RJ,Niterói,True,9,False,295,2025-07-16
MLB-0494,Mercado Livre,Capa de Celular Galaxy S25 Antichoque Fosca Silicone Roxo - Samsung,Samsung,Galaxy S25,Silicone,Roxo,Usado,23.3,29.3,46,4.0,4,Case Mania,MercadoLíder,SP,Osasco,True,6,True,55,2026-02-24
MLB-0005,Mercado Livre,Capinha Moto G85 Fosca Silicone com MagSafe Laranja - Motorola,Motorola,Moto G85,Silicone com MagSafe,Laranja,Novo,65.7,97.9,45,4.4,3,iCases Store,Vendedor,SP,Campinas,True,6,True,214,2026-04-09
MLB-0347,Mercado Livre,Capa Protetora Moto G54 MagSafe Silicone com MagSafe - Motorola,Motorola,Moto G54,Silicone com MagSafe,Transparente,Novo,22.9,,45,4.9,4,CaseHub,Loja Oficial,BA,Vitória da Conquista,True,3,True,171,2026-05-05
MLB-0444,Mercado Livre,Capinha Galaxy A56 Camuflada Colorida Couro com MagSafe,Samsung,Galaxy A56,Couro com MagSafe,Azul,Novo,26.9,,45,4.6,2,Acessórios Prime,Vendedor,SP,Guarulhos,True,,,264,2026-06-11
MLB-0016,Mercado Livre,Capinha Galaxy S25 Ultra Floral Capa com Suporte Roxo,Samsung,Galaxy S25 Ultra,Capa com Suporte,Roxo,Novo,47.6,67.8,44,5.0,5,Mega Cases Shop,Loja Oficial,SP,São Paulo,False,6,True,128,2026-03-22
MLB-0268,Mercado Livre,Capinha Redmi Note 12 Texturizada Fosca Policarbonato Verde - Xiaomi,Xiaomi,Redmi Note 12,Policarbonato,Verde,Novo,34.8,61.0,44,4.9,1,Digital Case BR,Vendedor,AM,Manaus,True,3,True,270,2025-11-13
MLB-0278,Mercado Livre,Case Galaxy S25 Ultra Camuflada Colorida Silicone Vermelho - Samsung,Samsung,Galaxy S25 Ultra,Silicone,Vermelho,Novo,14.8,26.2,44,4.5,4,Case Store Brasil,Vendedor,CE,Sobral,True,3,False,295,2026-06-01
MLB-0285,Mercado Livre,Capa de Celular Galaxy M35 Anti-Risco Colorida TPU com Cordão Laranja,Samsung,Galaxy M35,TPU com Cordão,Laranja,Novo,29.3,45.0,44,5.0,2,Capinha Express,Vendedor,MG,Contagem,True,12,True,5,2026-03-19
MLB-0357,Mercado Livre,Case Moto G24 Com Desenho Anti-Risco Silicone com Anel Rosa,Motorola,Moto G24,Silicone com Anel,Rosa,Novo,69.9,108.9,44,3.8,3,Prime Cases,Vendedor,AM,Manaus,False,9,True,78,2025-11-21
MLB-0423,Mercado Livre,Capa Protetora Poco X6 Colorida Couro com MagSafe Dourado,Xiaomi,Poco X6,Couro com MagSafe,Dourado,Novo,102.1,,44,4.9,4,CaseHub,Vendedor,RJ,Rio de Janeiro,False,12,True,290,2025-11-30
MLB-0475,Mercado Livre,Case iPhone 14 Texturizada Magnética Couro com MagSafe Branco - Apple,Apple,iPhone 14,Couro com MagSafe,Branco,Novo,49.9,85.2,44,4.7,4,Max Acessórios,Loja Oficial,RJ,Rio de Janeiro,False,,,287,2026-03-13
MLB-0044,Mercado Livre,Capinha realme C53 Colorida TPU,realme,realme C53,TPU,Prata,Novo,14.5,25.3,43,4.5,1,Capinha Express,Vendedor,SP,São Paulo,True,3,True,67,2025-12-06
MLB-0115,Mercado Livre,Capa de Celular Redmi Note 13 Anti-Risco Couro Sintético - Xiaomi,Xiaomi,Redmi Note 13,Couro Sintético,Camuflado,Novo,63.4,79.5,43,3.7,4,Prime Cases,Vendedor,CE,Sobral,True,,,45,2025-10-23
MLB-0196,Mercado Livre,Capinha iPhone 12 Anti-Risco Glitter Silicone com MagSafe - Apple,Apple,iPhone 12,Silicone com MagSafe,Branco,Novo,34.9,,43,4.7,4,Capinha Express,MercadoLíder,BA,Salvador,True,6,False,290,2026-03-02
MLB-0277,Mercado Livre,Case Moto G54 Transparente TPU Camuflado - Motorola,Motorola,Moto G54,TPU,Camuflado,Novo,39.9,,43,4.4,4,Importados BR,MercadoLíder,MG,Juiz de Fora,False,6,True,76,2025-10-02
MLB-0416,Mercado Livre,Capinha Galaxy A16 Ultra Fino Espelhada TPU,Samsung,Galaxy A16,TPU,Vermelho,Novo,24.9,,43,4.2,3,Max Acessórios,Vendedor,SP,Guarulhos,False,,,182,2025-07-15
MLB-0422,Mercado Livre,Capa Protetora Galaxy A16 Com Desenho Espelhada Couro Sintético Dourado - Samsung,Samsung,Galaxy A16,Couro Sintético,Dourado,Novo,39.9,,43,4.0,3,Case Store Brasil,Vendedor,PE,Caruaru,False,6,True,246,2025-08-20
MLB-0227,Mercado Livre,Capinha iPhone 16 Pro Max Fosca Silicone com MagSafe Rosa,Apple,iPhone 16 Pro Max,Silicone com MagSafe,Rosa,Novo,56.6,90.1,42,4.3,4,Acessórios Prime,MercadoLíder,MA,São Luís,True,3,True,138,2026-05-08
MLB-0373,Mercado Livre,Case Redmi Note 12 MagSafe Lisa Couro com MagSafe - Xiaomi,Xiaomi,Redmi Note 12,Couro com MagSafe,Azul,Novo,85.3,,42,4.1,4,Importados BR,Vendedor,PR,Cascavel,False,,,247,2025-12-10
MLB-0471,Mercado Livre,Capa Protetora Moto Edge 50 Lisa Transparente Acrílico Cristal Roxo - Motorola,Motorola,Moto Edge 50,Acrílico Cristal,Roxo,Novo,42.5,56.8,42,4.5,1,CelShop Brasil,MercadoLíder,SP,Campinas,False,6,True,103,2026-03-26
MLB-0013,Mercado Livre,Case Moto G54 Lisa Floral Silicone Transparente,Motorola,Moto G54,Silicone,Transparente,Novo,59.9,,41,5.0,1,CaseHub,MercadoLíder,SP,São Bernardo do Campo,False,6,False,81,2026-01-30
MLB-0392,Mercado Livre,Capa Protetora iPhone 15 Antichoque À Prova d'Água - Apple,Apple,iPhone 15,À Prova d'Água,Vermelho,Novo,74.8,,41,4.6,4,Case Store Brasil,MercadoLíder,PR,Londrina,True,,,37,2026-02-07
MLB-0499,Mercado Livre,Capa Protetora realme Note 50 Camuflada Silicone Preto - realme,realme,realme Note 50,Silicone,Preto,Novo,15.9,24.2,41,4.0,4,Acessórios Prime,Vendedor,SC,Blumenau,True,12,False,228,2025-12-24
MLB-0521,Mercado Livre,Capa de Celular Galaxy S23 Transparente Silicone com MagSafe Azul - Samsung,Samsung,Galaxy S23,Silicone com MagSafe,Azul,Novo,89.9,128.0,41,4.5,4,Max Acessórios,Loja Oficial,PR,Curitiba,False,3,True,209,2026-07-31
MLB-0057,Mercado Livre,Capinha realme C53 Com Desenho Ultra Fino TPU,realme,realme C53,TPU,Dourado,Novo,22.9,40.5,40,4.3,2,CaseHub,Vendedor,SP,São Paulo,True,6,True,145,2025-08-19
MLB-0194,Mercado Livre,Capa Protetora Redmi Note 12 Glitter Anti-Risco Acrílico Cristal Camuflado - Xiaomi,Xiaomi,Redmi Note 12,Acrílico Cristal,Camuflado,Novo,33.9,,40,4.9,1,TecnoCases,Vendedor,SP,Campinas,True,,,121,2026-01-11
MLB-0302,Mercado Livre,Capinha realme 12 Espelhada Com Desenho TPU com Cordão Transparente,realme,realme 12,TPU com Cordão,Transparente,Novo,44.9,59.0,40,4.9,2,Capinha Express,Vendedor,PR,Maringá,True,,,230,2026-02-24
MLB-0356,Mercado Livre,Capinha Moto G54 Antichoque À Prova d'Água Camuflado - Motorola,Motorola,Moto G54,À Prova d'Água,Camuflado,Novo,15.9,27.6,40,4.6,3,Top Cel Acessórios,Vendedor,SP,São Paulo,False,6,True,19,2025-12-02
MLB-0371,Mercado Livre,Capa de Celular Redmi Note 14 Couro Couro Sintético,Xiaomi,Redmi Note 14,Couro Sintético,Vermelho,Novo,38.1,,40,4.5,2,CaseHub,Loja Oficial,AM,Manaus,True,9,True,271,2026-03-23
MLB-0569,Mercado Livre,Capa Protetora iPhone 16 Pro Max Floral Com Desenho Policarbonato Verde - Apple,Apple,iPhone 16 Pro Max,Policarbonato,Verde,Novo,79.9,100.6,40,4.4,4,Prime Cases,Vendedor,GO,Aparecida de Goiânia,False,,,264,2025-12-17
MLB-0596,Mercado Livre,Capa de Celular iPhone 13 Transparente Espelhada Couro com MagSafe Preto,Apple,iPhone 13,Couro com MagSafe,Preto,Novo,24.9,32.8,40,4.6,1,Case Store Brasil,Vendedor,SP,Guarulhos,True,6,True,6,2025-10-30
MLB-0028,Mercado Livre,Case Galaxy A15 Antichoque Policarbonato,Samsung,Galaxy A15,Policarbonato,Preto,Novo,34.9,,39,4.7,1,Acessórios Prime,Vendedor,RJ,Campos dos Goytacazes,True,12,False,292,2026-05-10
MLB-0078,Mercado Livre,Capa Protetora Moto G85 Floral Glitter Couro com MagSafe - Motorola,Motorola,Moto G85,Couro com MagSafe,Roxo,Novo,80.4,128.2,39,4.0,1,Case Mania,Vendedor,SP,Osasco,False,,,74,2025-08-20
MLB-0312,Mercado Livre,Capa Protetora Poco X6 Fosca Silicone - Xiaomi,Xiaomi,Poco X6,Silicone,Verde,Novo,64.9,83.6,39,5.0,1,iCases Store,MercadoLíder,DF,Brasília,False,,,248,2026-04-04
MLB-0472,Mercado Livre,Capa de Celular realme 11 Floral Geométrica Acrílico Cristal Roxo,realme,realme 11,Acrílico Cristal,Roxo,Novo,36.3,52.9,39,4.2,4,Importados BR,Vendedor,SP,São Bernardo do Campo,False,6,True,53,2026-08-18
MLB-0558,Mercado Livre,Case Galaxy S24 Colorida Antichoque TPU,Samsung,Galaxy S24,TPU,Transparente,Novo,11.9,,39,4.9,2,Mega Cases Shop,Vendedor,MG,Belo Horizonte,True,,,85,2025-07-17
MLB-0050,Mercado Livre,Case Moto G24 Antichoque Capa com Suporte,Motorola,Moto G24,Capa com Suporte,Vermelho,Novo,30.5,,38,4.9,4,Digital Case BR,Vendedor,MA,São Luís,True,9,True,71,2026-04-04
MLB-0156,Mercado Livre,Case Galaxy S24 Antichoque Silicone,Samsung,Galaxy S24,Silicone,Laranja,Novo,17.2,28.1,38,4.8,1,Case Mania,MercadoLíder,SP,São Paulo,True,9,True,50,2025-10-12
MLB-0361,Mercado Livre,Capa de Celular Galaxy A35 Camuflada Capa com Suporte,Samsung,Galaxy A35,Capa com Suporte,Rosa,Novo,34.9,53.6,38,4.6,3,Max Acessórios,MercadoLíder,RJ,Duque de Caxias,False,9,False,67,2025-12-10
MLB-0383,Mercado Livre,Capa Protetora realme 12 Antichoque Silicone com MagSafe Verde,realme,realme 12,Silicone com MagSafe,Verde,Novo,22.9,,38,4.8,3,Mega Cases Shop,Vendedor,SP,Campinas,True,,,171,2026-07-02
MLB-0476,Mercado Livre,Capa Protetora Poco X6 Pro Lisa Espelhada Silicone com Anel - Xiaomi,Xiaomi,Poco X6 Pro,Silicone com Anel,Transparente,Novo,31.4,50.4,38,4.3,2,CaseHub,MercadoLíder,MG,Belo Horizonte,True,12,True,7,2026-04-11
MLB-0478,Mercado Livre,Case Moto G85 Antichoque Camuflada TPU com Cordão - Motorola,Motorola,Moto G85,TPU com Cordão,Dourado,Novo,31.4,,38,4.2,3,Brasil Case Center,Vendedor,RS,Canoas,False,3,True,13,2026-07-15
MLB-0562,Mercado Livre,Capinha iPhone 16 Espelhada Fosca TPU com Cordão Roxo,Apple,iPhone 16,TPU com Cordão,Roxo,Novo,15.9,20.6,37,4.5,2,Capinha Express,MercadoLíder,SP,Osasco,False,,,179,2025-12-05
MLB-0601,Mercado Livre,Capinha iPhone 13 Ultra Fino TPU - Apple,Apple,iPhone 13,TPU,Roxo,Novo,18.3,,37,4.4,1,Prime Cases,Vendedor,SP,Osasco,True,6,True,283,2026-05-06
MLB-0119,Mercado Livre,Case Galaxy S23 Geométrica TPU com Cordão,Samsung,Galaxy S23,TPU com Cordão,Camuflado,Novo,18.7,,36,4.6,1,iCases Store,Vendedor,SP,Campinas,False,,,172,2026-08-10
MLB-0193,Mercado Livre,Capa Protetora Moto Edge 50 Anti-Risco Antichoque Couro Sintético - Motorola,Motorola,Moto Edge 50,Couro Sintético,Prata,Novo,21.9,,36,4.2,1,iCases Store,Vendedor,RJ,Duque de Caxias,True,6,True,300,2025-11-04
MLB-0214,Mercado Livre,Case Xiaomi 14 TPU Transparente TPU com Cordão Prata,Xiaomi,Xiaomi 14,TPU com Cordão,Prata,Novo,18.9,26.2,36,4.8,3,Acessórios Prime,Vendedor,MG,Juiz de Fora,True,12,False,120,2025-09-06
MLB-0315,Mercado Livre,Capinha iPhone 14 MagSafe Couro com MagSafe,Apple,iPhone 14,Couro com MagSafe,Verde,Novo,60.5,,36,4.3,4,iCases Store,Vendedor,SP,São Paulo,False,3,True,250,2025-10-11
MLB-0340,Mercado Livre,Capinha Moto Edge 50 Lisa Silicone com Anel,Motorola,Moto Edge 50,Silicone com Anel,Azul,Novo,12.9,22.9,36,4.6,3,Digital Case BR,MercadoLíder,SP,Campinas,False,,,44,2026-01-21
MLB-0349,Mercado Livre,Capinha realme Note 50 Ultra Fino Transparente Acrílico Cristal - realme,realme,realme Note 50,Acrílico Cristal,Roxo,Novo,49.9,66.4,36,4.9,0,Case Store Brasil,MercadoLíder,RJ,Niterói,False,,,296,2025-11-13
MLB-0035,Mercado Livre,Case iPhone 13 Camuflada Silicone com Anel Transparente - Apple,Apple,iPhone 13,Silicone com Anel,Transparente,Novo,14.9,19.2,35,4.3,1,Prime Cases,Vendedor,RJ,Duque de Caxias,True,,,266,2026-02-21
MLB-0130,Mercado Livre,Capa de Celular Galaxy A16 Ultra Fino Policarbonato Cinza - Samsung,Samsung,Galaxy A16,Policarbonato,Cinza,Novo,89.9,109.2,35,4.7,3,Acessórios Prime,Vendedor,MG,Belo Horizonte,False,3,True,295,2025-10-27
MLB-0158,Mercado Livre,Capinha Redmi Note 12 Premium Fosca Couro Sintético Preto - Xiaomi,Xiaomi,Redmi Note 12,Couro Sintético,Preto,Novo,15.9,19.4,35,4.7,1,Acessórios Prime,Loja Oficial,SP,São Paulo,False,3,True,101,2026-05-04
MLB-0188,Mercado Livre,Capinha Moto Edge 50 Lisa Floral Couro com MagSafe Preto - Motorola,Motorola,Moto Edge 50,Couro com MagSafe,Preto,Novo,15.9,23.3,35,4.4,3,Importados BR,Loja Oficial,SP,Guarulhos,True,,,104,2025-11-14
MLB-0523,Mercado Livre,Capa Protetora iPhone 16 Pro Max Transparente Pelúcia Transparente - Apple,Apple,iPhone 16 Pro Max,Pelúcia,Transparente,Novo,40.8,,35,4.4,1,Top Cel Acessórios,Loja Oficial,RS,Pelotas,False,9,False,253,2026-03-11
MLB-0236,Mercado Livre,Capa de Celular Redmi Note 14 Antichoque Pelúcia - Xiaomi,Xiaomi,Redmi Note 14,Pelúcia,Marrom,Novo,55.0,84.0,34,5.0,0,Max Acessórios,MercadoLíder,SP,São Paulo,True,,,205,2025-12-06
MLB-0291,Mercado Livre,Capinha Xiaomi 14 Geométrica Capa com Suporte Prata - Xiaomi,Xiaomi,Xiaomi 14,Capa com Suporte,Prata,Novo,24.9,44.6,34,4.6,3,Top Cel Acessórios,Vendedor,SP,Osasco,False,6,False,53,2025-09-23
MLB-0404,Mercado Livre,Case Moto G54 Com Desenho Silicone,Motorola,Moto G54,Silicone,Camuflado,Novo,15.9,27.4,34,3.7,3,Case Mania,MercadoLíder,AM,Parintins,False,6,True,0,2026-01-20
MLB-0055,Mercado Livre,Capinha realme Note 50 À Prova d'Água Camuflada À Prova d'Água - realme,realme,realme Note 50,À Prova d'Água,Rosa,Novo,54.9,81.6,33,4.1,0,Case Store Brasil,Loja Oficial,SC,Joinville,True,,,195,2025-10-26
MLB-0387,Mercado Livre,Capa Protetora Redmi Note 13 Antichoque Fosca À Prova d'Água,Xiaomi,Redmi Note 13,À Prova d'Água,Roxo,Novo,15.9,25.8,33,4.7,2,Prime Cases,Vendedor,PR,Curitiba,False,3,False,99,2026-07-25
MLB-0449,Mercado Livre,Capa de Celular realme 11 Antichoque TPU Roxo - realme,realme,realme 11,TPU,Roxo,Novo,20.4,34.6,33,3.9,2,Importados BR,MercadoLíder,ES,Serra,True,6,True,137,2026-05-08
MLB-0489,Mercado Livre,Capa de Celular Redmi 13C Geométrica Colorida À Prova d'Água - Xiaomi,Xiaomi,Redmi 13C,À Prova d'Água,Amarelo,Novo,80.0,,33,4.2,3,Case Store Brasil,MercadoLíder,MG,Juiz de Fora,True,12,False,96,2026-06-10
MLB-0085,Mercado Livre,Capa Protetora realme C53 Anti-Risco Geométrica Silicone com Anel - realme,realme,realme C53,Silicone com Anel,Rosa,Novo,15.9,,32,4.8,1,Case Mania,Vendedor,RJ,Duque de Caxias,True,9,True,82,2026-01-02
MLB-0530,Mercado Livre,Capa Protetora Galaxy S25 Antichoque Policarbonato - Samsung,Samsung,Galaxy S25,Policarbonato,Dourado,Novo,31.1,,32,4.6,3,TecnoCases,Vendedor,PR,Curitiba,False,12,True,0,2026-04-27
MLB-0546,Mercado Livre,Case realme 12 Geométrica À Prova d'Água Laranja,realme,realme 12,À Prova d'Água,Laranja,Novo,52.7,,32,4.2,1,Prime Cases,Vendedor,SC,Chapecó,False,9,True,171,2025-09-29
MLB-0584,Mercado Livre,Case Galaxy A35 Transparente TPU Laranja - Samsung,Samsung,Galaxy A35,TPU,Laranja,Novo,16.6,28.5,32,4.4,1,Digital Case BR,MercadoLíder,RJ,Rio de Janeiro,False,3,False,153,2026-07-22
MLB-0587,Mercado Livre,Capinha iPhone 15 Lisa Com Desenho Acrílico Cristal Transparente - Apple,Apple,iPhone 15,Acrílico Cristal,Transparente,Novo,22.9,36.5,32,4.7,2,Prime Cases,Vendedor,MG,Juiz de Fora,False,3,True,230,2026-03-18
MLB-0588,Mercado Livre,Case Poco X6 PC Colorida Policarbonato Branco - Xiaomi,Xiaomi,Poco X6,Policarbonato,Branco,Novo,27.9,,32,4.5,0,Max Acessórios,MercadoLíder,SP,Osasco,False,12,False,202,2026-08-08
MLB-0600,Mercado Livre,Capinha iPhone 15 Espelhada Capa com Suporte,Apple,iPhone 15,Capa com Suporte,Branco,Novo,34.9,47.9,32,4.4,2,TecnoCases,Vendedor,PR,Curitiba,True,12,True,260,2026-05-01
MLB-0144,Mercado Livre,Capa Protetora Poco X6 Anti-Risco Com Desenho Couro Sintético Vermelho - Xiaomi,Xiaomi,Poco X6,Couro Sintético,Vermelho,Novo,60.5,75.8,31,3.7,1,CaseHub,Vendedor,PE,Olinda,False,,,159,2026-02-08
MLB-0043,Mercado Livre,Capa Protetora realme 11 Antichoque Pelúcia - realme,realme,realme 11,Pelúcia,Transparente,Novo,59.9,,30,4.9,1,CaseHub,MercadoLíder,SP,São Paulo,False,6,False,118,2026-08-17
MLB-0264,Mercado Livre,Capa Protetora realme 12 Ultra Fino TPU - realme,realme,realme 12,TPU,Amarelo,Novo,18.1,26.4,30,4.2,2,Prime Cases,Vendedor,PR,Maringá,True,,,183,2025-09-07
MLB-0433,Mercado Livre,Capinha iPhone 16 Pro Max Lisa À Prova d'Água Laranja - Apple,Apple,iPhone 16 Pro Max,À Prova d'Água,Laranja,Novo,83.5,118.7,30,4.7,3,Acessórios Prime,Vendedor,SP,Guarulhos,True,9,True,177,2025-10-12
MLB-0484,Mercado Livre,Capinha Galaxy S23 Geométrica TPU Cinza - Samsung,Samsung,Galaxy S23,TPU,Cinza,Novo,17.9,29.1,30,4.5,3,Max Acessórios,MercadoLíder,SC,Blumenau,True,3,True,85,2026-07-30
MLB-0612,Mercado Livre,Capa Protetora iPhone 14 Colorida Espelhada TPU com Cordão Preto,Apple,iPhone 14,TPU com Cordão,Preto,Novo,22.9,,30,4.4,2,Mega Cases Shop,Vendedor,SP,São Paulo,False,6,True,116,2026-06-08
MLB-0065,Mercado Livre,Capa Protetora Poco X6 Ultra Fino Fosca Acrílico Cristal,Xiaomi,Poco X6,Acrílico Cristal,Vermelho,Novo,15.9,,29,5.0,0,Case Store Brasil,Vendedor,SP,Osasco,True,9,True,239,2025-12-30
MLB-0105,Mercado Livre,Capa Protetora iPhone 16 Pro Max Antichoque Silicone com Anel Amarelo - Apple,Apple,iPhone 16 Pro Max,Silicone com Anel,Amarelo,Novo,16.9,21.6,29,4.5,2,Top Cel Acessórios,Vendedor,RJ,Campos dos Goytacazes,False,,,120,2025-10-13
MLB-0527,Mercado Livre,Capa Protetora Redmi Note 13 Colorida Antichoque Capa com Suporte Transparente - Xiaomi,Xiaomi,Redmi Note 13,Capa com Suporte,Transparente,Novo,26.9,,29,4.3,2,Mega Cases Shop,Vendedor,DF,Taguatinga,True,9,False,212,2026-07-04
MLB-0563,Mercado Livre,Case realme 11 Texturizada Capa com Suporte,realme,realme 11,Capa com Suporte,Preto,Novo,29.8,43.2,29,5.0,2,TecnoCases,Vendedor,RS,Caxias do Sul,False,12,True,273,2025-11-09
MLB-0580,Mercado Livre,Capa de Celular iPhone 13 Camuflada TPU Dourado,Apple,iPhone 13,TPU,Dourado,Novo,79.9,141.9,29,5.0,2,Acessórios Prime,Vendedor,SC,Joinville,True,12,True,97,2026-07-15
MLB-0609,Mercado Livre,Case Redmi Note 14 Antichoque Geométrica Capa com Suporte Marrom,Xiaomi,Redmi Note 14,Capa com Suporte,Marrom,Novo,36.9,44.8,29,4.2,0,Prime Cases,Vendedor,RS,Canoas,True,,,191,2026-03-16
MLB-0104,Mercado Livre,Capa Protetora realme 12 TPU Antichoque TPU Transparente,realme,realme 12,TPU,Transparente,Novo,9.9,17.1,28,5.0,1,Capinha Express,Vendedor,BA,Feira de Santana,False,,,289,2025-11-05
MLB-0143,Mercado Livre,Capa de Celular realme C53 Fofinha Pelúcia Rosa - realme,realme,realme C53,Pelúcia,Rosa,Novo,55.4,,28,4.4,3,Digital Case BR,MercadoLíder,RJ,Niterói,True,,,210,2026-04-21
MLB-0578,Mercado Livre,Capinha iPhone 16 Lisa Texturizada TPU com Cordão Azul - Apple,Apple,iPhone 16,TPU com Cordão,Azul,Novo,89.9,,28,4.7,1,Prime Cases,MercadoLíder,RS,Caxias do Sul,False,3,True,263,2026-07-17
MLB-0084,Mercado Livre,Capa Protetora Moto Edge 50 Espelhada Ultra Fino Silicone Cinza,Motorola,Moto Edge 50,Silicone,Cinza,Novo,19.7,,27,4.4,1,TecnoCases,MercadoLíder,SP,Guarulhos,False,,,240,2025-12-27
MLB-0126,Mercado Livre,Capa de Celular Moto G84 MagSafe Floral Silicone com MagSafe Amarelo - Motorola,Motorola,Moto G84,Silicone com MagSafe,Amarelo,Novo,66.1,81.8,27,4.5,0,TecnoCases,Vendedor,RJ,Niterói,False,,,43,2026-07-03
MLB-0108,Mercado Livre,Capa de Celular Galaxy A15 Policarbonato Capa com Suporte Verde - Samsung,Samsung,Galaxy A15,Capa com Suporte,Verde,Novo,47.8,,26,4.7,0,Top Cel Acessórios,MercadoLíder,GO,Aparecida de Goiânia,True,12,True,258,2025-11-21
MLB-0250,Mercado Livre,Capa de Celular Redmi 13C Camuflada Couro com MagSafe - Xiaomi,Xiaomi,Redmi 13C,Couro com MagSafe,Verde,Novo,89.9,108.7,26,3.7,1,Mega Cases Shop,MercadoLíder,SP,São Paulo,True,3,True,53,2025-07-19
MLB-0289,Mercado Livre,Capa Protetora Galaxy S23 Fosca TPU - Samsung,Samsung,Galaxy S23,TPU,Vermelho,Novo,59.9,77.6,26,4.2,2,TecnoCases,MercadoLíder,RS,Caxias do Sul,False,3,False,64,2025-09-03
MLB-0432,Mercado Livre,Capa de Celular Redmi Note 12 Geométrica Antichoque Silicone com Anel Camuflado - Xiaomi,Xiaomi,Redmi Note 12,Silicone com Anel,Camuflado,Novo,38.2,,26,5.0,3,Importados BR,Vendedor,SP,Osasco,True,9,True,205,2026-05-28
MLB-0470,Mercado Livre,Capinha iPhone 15 Com Desenho Geométrica Couro com MagSafe,Apple,iPhone 15,Couro com MagSafe,Transparente,Novo,26.9,45.0,26,4.2,1,Prime Cases,MercadoLíder,ES,Serra,False,3,False,86,2025-09-13
MLB-0513,Mercado Livre,Capa de Celular Galaxy M35 Antichoque Glitter Silicone com Anel - Samsung,Samsung,Galaxy M35,Silicone com Anel,Dourado,Novo,25.5,,26,4.5,1,Case Mania,Vendedor,DF,Ceilândia,False,12,True,229,2025-11-21
MLB-0544,Mercado Livre,Capinha Redmi 13C Colorida Pelúcia Roxo - Xiaomi,Xiaomi,Redmi 13C,Pelúcia,Roxo,Novo,31.4,,26,5.0,2,Brasil Case Center,MercadoLíder,MG,Contagem,True,3,True,176,2025-08-01
MLB-0577,Mercado Livre,Capa de Celular realme 12 Lisa À Prova d'Água Rosa - realme,realme,realme 12,À Prova d'Água,Rosa,Novo,70.9,89.5,26,4.5,0,Acessórios Prime,Vendedor,ES,Vitória,False,6,True,299,2025-11-06
MLB-0077,Mercado Livre,Case iPhone 12 Fosca TPU Transparente - Apple,Apple,iPhone 12,TPU,Transparente,Novo,9.9,,25,4.8,2,Prime Cases,Vendedor,SP,Guarulhos,True,,,88,2026-08-10
MLB-0137,Mercado Livre,Capa Protetora iPhone 16 Pro Max Anti-Risco Policarbonato Dourado - Apple,Apple,iPhone 16 Pro Max,Policarbonato,Dourado,Novo,32.9,,25,4.6,1,CaseHub,Vendedor,MG,Contagem,False,,,235,2026-02-15
MLB-0146,Mercado Livre,Capa Protetora Redmi Note 13 Colorida TPU com Cordão Laranja - Xiaomi,Xiaomi,Redmi Note 13,TPU com Cordão,Laranja,Novo,29.0,44.6,25,4.3,0,CelShop Brasil,MercadoLíder,PR,Londrina,True,,,163,2025-12-18
MLB-0190,Mercado Livre,Capa de Celular realme 11 Antichoque Glitter Couro com MagSafe - realme,realme,realme 11,Couro com MagSafe,Dourado,Novo,68.5,,25,4.6,1,Digital Case BR,Vendedor,RJ,Niterói,True,,,75,2025-08-06
MLB-0206,Mercado Livre,Capinha iPhone 16 Pro Max Geométrica Acrílico Cristal Laranja,Apple,iPhone 16 Pro Max,Acrílico Cristal,Laranja,Novo,25.6,43.8,25,4.6,0,CelShop Brasil,Loja Oficial,PR,Londrina,False,9,False,255,2025-08-11
